"Time","latitude","longitude","DryTime","Argos_loc_class"
2040,NA,NA,0,NA
2040.937778,58.02099991,-154.6139984,0,"B"
2041,NA,NA,0,NA
2042,NA,NA,0,NA
2042.132222,58.02700043,-154.526001,0,"B"
2043,NA,NA,0,NA
2043.326111,58.03699875,-154.4680023,0,"A"
2043.578056,58.05099869,-154.4750061,0,"B"
2044,NA,NA,0,NA
2044.303611,58.06600189,-154.503006,0,"B"
2045,NA,NA,0,NA
2046,NA,NA,0,NA
2046.879722,58.07600021,-154.371994,0,"B"
2047,NA,NA,0,NA
2048,NA,NA,0,NA
2048.278611,58.11500168,-154.3150024,0,"B"
2048.560833,58.10100174,-154.2819977,0,"B"
2049,NA,NA,0,NA
2049.236667,58.10800171,-154.2449951,0,"B"
2049.663611,58.11899948,-154.2460022,0,"A"
2049.948889,58.11600113,-154.2180023,0,"A"
2050,NA,NA,0,NA
2050.419722,58.14799881,-154.2189941,0,"B"
2051,NA,NA,0,NA
2052,NA,NA,0,NA
2053,NA,NA,0,NA
2053.437778,58.19100189,-154.1519928,0,"A"
2053.758333,58.19200134,-154.1529999,0,"B"
2054,NA,NA,0,NA
2055,NA,NA,0,NA
2055.435278,58.22700119,-154.1199951,0,"B"
2056,NA,NA,0,NA
2056.72,58.27899933,-154.0789948,0,"A"
2057,NA,NA,0,NA
2058,NA,NA,0,NA
2059,NA,NA,0,NA
2059.895,58.32300186,-154.026001,0,"A"
2060,NA,NA,0,NA
2061,NA,NA,0,NA
2062,NA,NA,0,NA
2063,NA,NA,0,NA
2063.101667,58.49599838,-153.9620056,0,"B"
2064,NA,NA,0,NA
2065,NA,NA,0,NA
2065.966667,58.52700043,-153.8450012,0,"A"
2066,NA,NA,0,NA
2066.505556,58.54499817,-153.8179932,0,"A"
2067,NA,NA,0,NA
2068,NA,NA,0,NA
2068.189167,58.56999969,-153.7920074,0,"B"
2068.811667,58.57899857,-153.7200012,0,"B"
2069,NA,NA,0,NA
2069.35,58.59700012,-153.7189941,0,"B"
2069.798333,58.60699844,-153.6860046,0,"B"
2070,NA,NA,0,NA
2070.245556,58.61999893,-153.6649933,0,"B"
2070.486111,58.61100006,-153.6260071,0,"B"
2071,NA,NA,0,NA
2072,NA,NA,0,NA
2072.151667,58.63999939,-153.5820007,0,"A"
2073,NA,NA,0,NA
2073.263889,58.6570015,-153.4900055,0,"B"
2074,NA,NA,0.05,NA
2074.245556,58.66500092,-153.4409943,0.05,"A"
2074.943333,58.70299911,-153.3869934,0.05,"A"
2075,NA,NA,0,NA
2075.424444,58.69200134,-153.4279938,0,"B"
2076,NA,NA,0,NA
2077,NA,NA,0,NA
2077.015556,58.74200058,-153.3470001,0,"B"
2077.584444,58.73899841,-153.3730011,0,"A"
2078,NA,NA,0,NA
2078.193333,58.75,-153.345993,0,"B"
2079,NA,NA,0,NA
2079.283056,58.7820015,-153.3090057,0,"B"
2080,NA,NA,0,NA
2080.316389,58.82500076,-153.2980042,0,"B"
2081,NA,NA,0,NA
2081.420556,58.88299942,-153.2369995,0,"B"
2081.978056,58.86700058,-153.2550049,0,"B"
2082,NA,NA,0,NA
2083,NA,NA,0,NA
2083.112222,58.87200165,-153.2599945,0,"1"
2083.661667,58.89199829,-153.2250061,0,"A"
2084,NA,NA,0.05,NA
2085,NA,NA,0.05,NA
2086,NA,NA,0.05,NA
2087,NA,NA,0.05,NA
2088,NA,NA,0,NA
2088.645,59.01699829,-153.4669952,0,"A"
2089,NA,NA,0.05,NA
2089.731111,59.06000137,-153.6029968,0.05,"B"
2090,NA,NA,0.05,NA
2090.480833,59.10699844,-153.6300049,0.05,"B"
2091,NA,NA,0.05,NA
2092,NA,NA,0.05,NA
2092.1425,59.10800171,-153.7640076,0.05,"A"
2092.406667,59.10699844,-153.8000031,0.05,"2"
2093,NA,NA,0.05,NA
2093.148611,59.09400177,-153.8540039,0.05,"1"
2093.661667,59.09199905,-153.8970032,0.05,"1"
2093.821667,59.10599899,-153.8990021,0.05,"B"
2094,NA,NA,0.55,NA
2095,NA,NA,1,NA
2096,NA,NA,1,NA
2097,NA,NA,0.15,NA
2098,NA,NA,0.05,NA
2099,NA,NA,0.05,NA
2100,NA,NA,0.35,NA
2101,NA,NA,0.05,NA
2101.961111,59.06000137,-154.1100006,0.05,"A"
2102,NA,NA,0.35,NA
2102.493056,59.06700134,-154.1029968,0.35,"A"
2103,NA,NA,0.95,NA
2103.095833,59.08300018,-154.0399933,0.95,"A"
2103.636111,59.09799957,-154.0579987,0.95,"2"
2103.911111,59.10200119,-154.0570068,0.95,"2"
2104,NA,NA,0.65,NA
2105,NA,NA,0.05,NA
2105.773333,59.14199829,-154.0240021,0.05,"1"
2106,NA,NA,0.05,NA
2106.721944,59.06200027,-153.9420013,0.05,"B"
2107,NA,NA,0.05,NA
2107.303611,59.06299973,-154.0050049,0.05,"A"
2108,NA,NA,0.05,NA
2109,NA,NA,0.05,NA
2109.171111,59.125,-153.9949951,0.05,"1"
2110,NA,NA,0.05,NA
2111,NA,NA,0.75,NA
2112,NA,NA,0,NA
2113,NA,NA,0,NA
2114,NA,NA,0.05,NA
2115,NA,NA,0.75,NA
2116,NA,NA,1,NA
2117,NA,NA,1,NA
2118,NA,NA,0.95,NA
2119,NA,NA,0.05,NA
2120,NA,NA,0,NA
2121,NA,NA,0,NA
2122,NA,NA,0,NA
2123,NA,NA,0.05,NA
2124,NA,NA,0.05,NA
2125,NA,NA,0.05,NA
2125.197222,59.07500076,-154.1529999,0.05,"B"
2125.413056,59.0909996,-154.1210022,0.05,"B"
2125.891111,59.06399918,-154.1109924,0.05,"1"
2126,NA,NA,0.75,NA
2126.824444,59.06900024,-154.1119995,0.75,"A"
2127,NA,NA,0.85,NA
2127.566667,59.08399963,-154.1000061,0.85,"2"
2128,NA,NA,1,NA
2129,NA,NA,0.35,NA
2129.204167,59.10699844,-154.0740051,0.35,"2"
2130,NA,NA,0,NA
2130.906389,59.13199997,-154.0720062,0,"A"
2131,NA,NA,0.05,NA
2132,NA,NA,0,NA
2133,NA,NA,0,NA
2134,NA,NA,0,NA
2135,NA,NA,0,NA
2136,NA,NA,0,NA
2137,NA,NA,0,NA
2138,NA,NA,0,NA
2139,NA,NA,0,NA
2140,NA,NA,0,NA
2141,NA,NA,0,NA
2141.265833,59.11500168,-154.0370026,0,"1"
2142,NA,NA,0,NA
2143,NA,NA,0,NA
2144,NA,NA,0,NA
2145,NA,NA,0,NA
2146,NA,NA,0,NA
2147,NA,NA,0,NA
2148,NA,NA,0,NA
2149,NA,NA,0,NA
2150,NA,NA,0,NA
2150.732778,59.0929985,-154.0130005,0,"A"
2151,NA,NA,0,NA
2152,NA,NA,0,NA
2153,NA,NA,0.65,NA
2153.342778,59.0909996,-153.9440002,0.65,"1"
2154,NA,NA,0.85,NA
2155,NA,NA,0.15,NA
2155.008333,59.10100174,-153.9219971,0.15,"2"
2155.020833,59.10100174,-153.9230042,0.15,"2"
2156,NA,NA,0,NA
2157,NA,NA,0.05,NA
2157.288056,59.10300064,-153.8959961,0.05,"1"
2158,NA,NA,0,NA
2159,NA,NA,0,NA
2160,NA,NA,0.05,NA
2160.105556,59.13299942,-153.9759979,0.05,"0"
2161,NA,NA,0.05,NA
2161.183611,59.11299896,-153.9819946,0.05,"A"
2161.828889,59.10200119,-154.0330048,0.05,"0"
2162,NA,NA,0,NA
2163,NA,NA,0,NA
2164,NA,NA,0,NA
2165,NA,NA,0,NA
2166,NA,NA,0,NA
2166.782778,59.09700012,-154.0500031,0,"1"
2167,NA,NA,0.05,NA
2168,NA,NA,0.05,NA
2169,NA,NA,0,NA
2170,NA,NA,0,NA
2171,NA,NA,0,NA
2172,NA,NA,0,NA
2173,NA,NA,0,NA
2174,NA,NA,0,NA
2174.353056,59.11999893,-153.8820038,0,"A"
2174.482778,59.11100006,-153.8860016,0,"B"
2174.759167,59.10800171,-153.8869934,0,"1"
2175,NA,NA,0,NA
2176,NA,NA,0,NA
2177,NA,NA,0,NA
2177.14,59.09000015,-153.8339996,0,"1"
2177.608611,59.10100174,-153.8600006,0,"2"
2178,NA,NA,0,NA
2178.093056,59.12099838,-153.8869934,0,"2"
2178.812222,59.0909996,-153.9440002,0,"0"
2179,NA,NA,0,NA
2179.2775,59.10100174,-153.9320068,0,"A"
2180,NA,NA,0,NA
2181,NA,NA,0,NA
2182,NA,NA,0,NA
2183,NA,NA,0,NA
2184,NA,NA,0,NA
2185,NA,NA,0,NA
2186,NA,NA,0,NA
2187,NA,NA,0,NA
2188,NA,NA,0,NA
2189,NA,NA,0,NA
2190,NA,NA,0,NA
2191,NA,NA,0,NA
2192,NA,NA,0,NA
2193,NA,NA,0,NA
2194,NA,NA,0,NA
2195,NA,NA,0,NA
2196,NA,NA,0,NA
2197,NA,NA,0,NA
2197.971667,59.07899857,-153.4340057,0,"A"
2198,NA,NA,0,NA
2198.371111,59.06700134,-153.4219971,0,"B"
2198.969444,59.04600143,-153.4250031,0,"B"
2199,NA,NA,0,NA
2200,NA,NA,0,NA
2201,NA,NA,0,NA
2202,NA,NA,0,NA
2203,NA,NA,0,NA
2204,NA,NA,0,NA
2205,NA,NA,0,NA
2206,NA,NA,0,NA
2207,NA,NA,0,NA
2208,NA,NA,0,NA
2209,NA,NA,0,NA
2210,NA,NA,0,NA
2211,NA,NA,0,NA
2211.774167,58.37099838,-153.3789978,0,"B"
2212,NA,NA,0,NA
2213,NA,NA,0,NA
2213.793889,58.29800034,-153.5010071,0,"0"
2214,NA,NA,0,NA
2215,NA,NA,0,NA
2216,NA,NA,0,NA
2216.512222,58.23500061,-153.7070007,0,"B"
2217,NA,NA,0,NA
2218,NA,NA,0,NA
2219,NA,NA,0,NA
2220,NA,NA,0,NA
2221,NA,NA,0,NA
2222,NA,NA,0,NA
2223,NA,NA,0,NA
2224,NA,NA,0,NA
2225,NA,NA,0,NA
2226,NA,NA,0,NA
2227,NA,NA,0,NA
2228,NA,NA,0,NA
2229,NA,NA,0,NA
2230,NA,NA,0,NA
2231,NA,NA,0,NA
2232,NA,NA,0,NA
2233,NA,NA,0,NA
2234,NA,NA,0,NA
2235,NA,NA,0,NA
2236,NA,NA,0,NA
2237,NA,NA,0,NA
2238,NA,NA,0,NA
2239,NA,NA,0,NA
2240,NA,NA,0,NA
2241,NA,NA,0,NA
2242,NA,NA,0,NA
2243,NA,NA,0,NA
2244,NA,NA,0,NA
2245,NA,NA,0,NA
2246,NA,NA,0,NA
2247,NA,NA,0,NA
2248,NA,NA,0,NA
2249,NA,NA,0,NA
2250,NA,NA,0,NA
2251,NA,NA,0,NA
2252,NA,NA,0,NA
2253,NA,NA,0,NA
2254,NA,NA,0,NA
2255,NA,NA,0,NA
2256,NA,NA,0,NA
2257,NA,NA,0,NA
2258,NA,NA,0,NA
2259,NA,NA,0,NA
2260,NA,NA,0,NA
2261,NA,NA,0,NA
2262,NA,NA,0,NA
2263,NA,NA,0,NA
2264,NA,NA,0,NA
2265,NA,NA,0,NA
2266,NA,NA,0,NA
2267,NA,NA,0,NA
2268,NA,NA,0,NA
2269,NA,NA,0,NA
2270,NA,NA,0,NA
2271,NA,NA,0,NA
2272,NA,NA,0,NA
2273,NA,NA,0,NA
2274,NA,NA,0,NA
2275,NA,NA,0,NA
2276,NA,NA,0,NA
2277,NA,NA,0,NA
2278,NA,NA,0,NA
2279,NA,NA,0,NA
2280,NA,NA,0,NA
2281,NA,NA,0,NA
2282,NA,NA,0,NA
2283,NA,NA,0,NA
2284,NA,NA,0,NA
2285,NA,NA,0,NA
2285.946667,57.63000107,-155.1450043,0,"B"
2286,NA,NA,0,NA
2286.263333,57.63600159,-155.0910034,0,"1"
2287,NA,NA,0,NA
2287.926389,57.6609993,-155.2640076,0,"A"
2288,NA,NA,0,NA
2289,NA,NA,0,NA
2289.151111,57.68299866,-155.3070068,0,"B"
2289.596667,57.68899918,-155.3350067,0,"B"
2290,NA,NA,0.05,NA
2290.211944,57.68099976,-155.401001,0.05,"B"
2290.867778,57.70700073,-155.3840027,0.05,"3"
2291,NA,NA,0.05,NA
2291.813611,57.72999954,-155.3040009,0.05,"A"
2292,NA,NA,0,NA
2292.38,57.75299835,-155.2960052,0,"1"
2292.569167,57.75400162,-155.2720032,0,"1"
2292.780278,57.74700165,-155.279007,0,"B"
2293,NA,NA,0.01,NA
2293.525833,57.77600098,-155.2590027,0.01,"1"
2294,NA,NA,0,NA
2295,NA,NA,0,NA
2295.675833,57.77600098,-155.2649994,0,"3"
2296,NA,NA,0,NA
2296.113333,57.77799988,-155.2400055,0,"1"
2297,NA,NA,0,NA
2297.400833,57.77199936,-155.2709961,0,"B"
2297.775833,57.77700043,-155.2539978,0,"A"
2298,NA,NA,0,NA
2299,NA,NA,0,NA
2300,NA,NA,0,NA
2301,NA,NA,0,NA
2302,NA,NA,0,NA
2303,NA,NA,0,NA
2304,NA,NA,0,NA
2305,NA,NA,0,NA
2306,NA,NA,0,NA
2307,NA,NA,0,NA
2308,NA,NA,0,NA
2309,NA,NA,0,NA
2310,NA,NA,0,NA
2311,NA,NA,0,NA
2312,NA,NA,0,NA
2313,NA,NA,0,NA
2314,NA,NA,0,NA
2315,NA,NA,0,NA
2316,NA,NA,0,NA
2317,NA,NA,0,NA
2317.6625,57.76900101,-155.2740021,0,"A"
2317.75,57.77000046,-155.2590027,0,"2"
2318,NA,NA,0,NA
2318.025,57.77199936,-155.2740021,0,"B"
2319,NA,NA,0,NA
2319.000833,57.76599884,-155.2740021,0,"1"
2320,NA,NA,0,NA
2321,NA,NA,0,NA
2322,NA,NA,0,NA
2323,NA,NA,0,NA
2324,NA,NA,0,NA
2325,NA,NA,0,NA
2326,NA,NA,0,NA
2327,NA,NA,0,NA
2328,NA,NA,0,NA
2329,NA,NA,0,NA
2330,NA,NA,0,NA
2331,NA,NA,0,NA
2332,NA,NA,0,NA
2333,NA,NA,0,NA
2334,NA,NA,0,NA
2335,NA,NA,0,NA
2335.125556,57.54399872,-155.0769958,0,"B"
2336,NA,NA,0,NA
2336.416111,57.58300018,-155.1490021,0,"B"
2336.780278,57.56299973,-155.1629944,0,"B"
2337,NA,NA,0,NA
2338,NA,NA,0,NA
2339,NA,NA,0,NA
2339.713611,57.57600021,-155.4550018,0,"A"
2339.750556,57.57799911,-155.4499969,0,"1"
2340,NA,NA,0,NA
2341,NA,NA,0,NA
2342,NA,NA,0,NA
2343,NA,NA,0,NA
2344,NA,NA,0,NA
2345,NA,NA,0,NA
2346,NA,NA,0,NA
2346.255,57.64500046,-155.4850006,0,"A"
2347,NA,NA,0,NA
2347.889167,57.60699844,-155.4210052,0,"B"
2348,NA,NA,0,NA
2349,NA,NA,0,NA
2349.556944,57.53900146,-155.3919983,0,"B"
2350,NA,NA,0,NA
2351,NA,NA,0,NA
2352,NA,NA,0,NA
2353,NA,NA,0,NA
2353.361389,57.45899963,-155.4649963,0,"B"
2354,NA,NA,0,NA
2355,NA,NA,0,NA
2355.048889,57.47299957,-155.6569977,0,"2"
2356,NA,NA,0,NA
2357,NA,NA,0,NA
2358,NA,NA,0,NA
2359,NA,NA,0,NA
2360,NA,NA,0,NA
2361,NA,NA,0,NA
2362,NA,NA,0,NA
2363,NA,NA,0,NA
2364,NA,NA,0,NA
2365,NA,NA,0,NA
2366,NA,NA,0,NA
2367,NA,NA,0,NA
2368,NA,NA,0,NA
2369,NA,NA,0,NA
2370,NA,NA,0,NA
2371,NA,NA,0,NA
2372,NA,NA,0,NA
2373,NA,NA,0,NA
2373.1725,57.52000046,-155.8800049,0,"B"
2374,NA,NA,0,NA
2375,NA,NA,0,NA
2376,NA,NA,0,NA
2377,NA,NA,0,NA
2378,NA,NA,0,NA
2379,NA,NA,0,NA
2380,NA,NA,0,NA
2380.236111,57.57099915,-155.7440033,0,"B"
2381,NA,NA,0,NA
2382,NA,NA,0,NA
2383,NA,NA,0,NA
2384,NA,NA,0,NA
2384.016667,57.60699844,-155.6369934,0,"A"
2384.612778,57.5909996,-155.6620026,0,"B"
2385,NA,NA,0,NA
2385.308889,57.58599854,-155.6369934,0,"B"
2386,NA,NA,0,NA
2386.206944,57.52099991,-155.6670074,0,"B"
2387,NA,NA,0,NA
2388,NA,NA,0,NA
2389,NA,NA,0,NA
2390,NA,NA,0,NA
2391,NA,NA,0,NA
2392,NA,NA,0,NA
2393,NA,NA,0,NA
2394,NA,NA,0,NA
2395,NA,NA,0,NA
2396,NA,NA,0,NA
2397,NA,NA,0,NA
2398,NA,NA,0,NA
2399,NA,NA,0,NA
2400,NA,NA,0,NA
2401,NA,NA,0,NA
2402,NA,NA,0,NA
2403,NA,NA,0,NA
2404,NA,NA,0,NA
2405,NA,NA,0,NA
2406,NA,NA,0,NA
2407,NA,NA,0,NA
2408,NA,NA,0,NA
2409,NA,NA,0,NA
2410,NA,NA,0,NA
2411,NA,NA,0,NA
2412,NA,NA,0,NA
2413,NA,NA,0,NA
2414,NA,NA,0,NA
2415,NA,NA,0,NA
2416,NA,NA,0,NA
2417,NA,NA,0,NA
2417.493611,57.43000031,-155.904007,0,"B"
2418,NA,NA,0,NA
2419,NA,NA,0,NA
2420,NA,NA,0,NA
2421,NA,NA,0,NA
2422,NA,NA,0,NA
2423,NA,NA,0,NA
2424,NA,NA,0,NA
2425,NA,NA,0,NA
2426,NA,NA,0,NA
2427,NA,NA,0,NA
2428,NA,NA,0,NA
2429,NA,NA,0,NA
2430,NA,NA,0,NA
2431,NA,NA,0,NA
2432,NA,NA,0,NA
2433,NA,NA,0,NA
2434,NA,NA,0,NA
2435,NA,NA,0,NA
2436,NA,NA,0,NA
2437,NA,NA,0,NA
2438,NA,NA,0,NA
2439,NA,NA,0,NA
2440,NA,NA,0,NA
2441,NA,NA,0,NA
2442,NA,NA,0,NA
2443,NA,NA,0,NA
2444,NA,NA,0,NA
2445,NA,NA,0,NA
2445.724444,57.43899918,-155.8699951,0,"B"
2446,NA,NA,0,NA
2447,NA,NA,0,NA
2448,NA,NA,0,NA
2449,NA,NA,0,NA
2450,NA,NA,0,NA
2451,NA,NA,0,NA
2451.486944,57.32600021,-155.852005,0,"A"
2452,NA,NA,0,NA
2453,NA,NA,0,NA
2453.135278,57.30400085,-155.7899933,0,"B"
2454,NA,NA,0,NA
2454.3325,57.27500153,-155.9309998,0,"B"
2455,NA,NA,0,NA
2456,NA,NA,0,NA
2456.1175,57.19599915,-155.9720001,0,"B"
2457,NA,NA,0,NA
2458,NA,NA,0,NA
2459,NA,NA,0,NA
2460,NA,NA,0,NA
2461,NA,NA,0,NA
2462,NA,NA,0,NA
2463,NA,NA,0,NA
2463.537222,57.23699951,-156.1439972,0,"A"
2464,NA,NA,0,NA
2465,NA,NA,0,NA
2466,NA,NA,0,NA
2467,NA,NA,0,NA
2468,NA,NA,0,NA
2469,NA,NA,0,NA
2469.325278,57.14400101,-156.2100067,0,"B"
2470,NA,NA,0,NA
2471,NA,NA,0,NA
2472,NA,NA,0,NA
2473,NA,NA,0,NA
2474,NA,NA,0,NA
2475,NA,NA,0,NA
2475.718333,57.0019989,-156.2279968,0,"B"
2476,NA,NA,0,NA
2477,NA,NA,0,NA
2478,NA,NA,0,NA
2479,NA,NA,0,NA
2480,NA,NA,0,NA
2481,NA,NA,0,NA
2481.462778,56.83599854,-156.348999,0,"B"
2482,NA,NA,0,NA
2482.3375,56.80699921,-156.4109955,0,"B"
2483,NA,NA,0,NA
2483.978333,56.83100128,-156.4900055,0,"B"
2484,NA,NA,0,NA
2485,NA,NA,0,NA
2486,NA,NA,0,NA
2487,NA,NA,0,NA
2488,NA,NA,0,NA
2489,NA,NA,0,NA
2490,NA,NA,0,NA
2491,NA,NA,0,NA
2491.260278,56.82099915,-156.6719971,0,"B"
2492,NA,NA,0,NA
2493,NA,NA,0,NA
2494,NA,NA,0,NA
2495,NA,NA,0,NA
2496,NA,NA,0,NA
2497,NA,NA,0,NA
2498,NA,NA,0,NA
2499,NA,NA,0,NA
2500,NA,NA,0,NA
2501,NA,NA,0,NA
2502,NA,NA,0,NA
2503,NA,NA,0,NA
2504,NA,NA,0,NA
2505,NA,NA,0,NA
2506,NA,NA,0,NA
2507,NA,NA,0,NA
2507.051111,56.77999878,-156.6260071,0,"B"
2508,NA,NA,0,NA
2509,NA,NA,0,NA
2510,NA,NA,0,NA
2511,NA,NA,0,NA
2512,NA,NA,0,NA
2513,NA,NA,0,NA
2514,NA,NA,0,NA
2515,NA,NA,0,NA
2516,NA,NA,0,NA
2517,NA,NA,0,NA
2518,NA,NA,0,NA
2519,NA,NA,0,NA
2520,NA,NA,0,NA
2521,NA,NA,0,NA
2522,NA,NA,0,NA
2523,NA,NA,0,NA
2524,NA,NA,0,NA
2525,NA,NA,0,NA
2525.661667,56.18999863,-156.7769928,0,"B"
2526,NA,NA,0,NA
2527,NA,NA,0,NA
2527.388333,56.11899948,-156.7189941,0,"B"
2528,NA,NA,0,NA
2529,NA,NA,0,NA
2530,NA,NA,0,NA
2530.383056,56.08399963,-156.6759949,0,"1"
2530.733056,56.07799911,-156.6860046,0,"A"
2531,NA,NA,0.2,NA
2532,NA,NA,0.4,NA
2532.049167,56.11700058,-156.6289978,0.4,"A"
2532.5275,56.08800125,-156.6629944,0.4,"2"
2533,NA,NA,1,NA
2534,NA,NA,1,NA
2534.215,56.08100128,-156.6759949,1,"2"
2534.94,56.09700012,-156.6600037,1,"B"
2535,NA,NA,1,NA
2536,NA,NA,1,NA
2537,NA,NA,1,NA
2537.114722,56.0870018,-156.6730042,1,"2"
2538,NA,NA,1,NA
2539,NA,NA,1,NA
2540,NA,NA,1,NA
2541,NA,NA,1,NA
2542,NA,NA,1,NA
2543,NA,NA,1,NA
2544,NA,NA,1,NA
2545,NA,NA,1,NA
2546,NA,NA,1,NA
2547,NA,NA,0.55,NA
2548,NA,NA,0,NA
2549,NA,NA,0,NA
2550,NA,NA,0,NA
2551,NA,NA,0,NA
2552,NA,NA,0,NA
2553,NA,NA,0,NA
2554,NA,NA,0,NA
2555,NA,NA,0,NA
2556,NA,NA,0,NA
2557,NA,NA,0,NA
2558,NA,NA,0,NA
2559,NA,NA,0,NA
2560,NA,NA,0,NA
2561,NA,NA,0,NA
2562,NA,NA,0,NA
2563,NA,NA,0,NA
2564,NA,NA,0,NA
2565,NA,NA,0,NA
2565.464444,55.95899963,-155.8919983,0,"B"
2566,NA,NA,0,NA
2567,NA,NA,0,NA
2568,NA,NA,0,NA
2569,NA,NA,0,NA
2570,NA,NA,0,NA
2571,NA,NA,0,NA
2571.045278,56.28900146,-156.9839935,0,"B"
2572,NA,NA,0,NA
2573,NA,NA,0,NA
2574,NA,NA,0,NA
2575,NA,NA,0,NA
2576,NA,NA,0,NA
2577,NA,NA,0,NA
2578,NA,NA,0,NA
2579,NA,NA,0,NA
2580,NA,NA,0,NA
2581,NA,NA,0,NA
2582,NA,NA,0,NA
2583,NA,NA,0,NA
2584,NA,NA,0,NA
2585,NA,NA,0,NA
2586,NA,NA,0,NA
2587,NA,NA,0,NA
2588,NA,NA,0,NA
2589,NA,NA,0,NA
2590,NA,NA,0,NA
2591,NA,NA,0,NA
2592,NA,NA,0,NA
2593,NA,NA,0,NA
2594,NA,NA,0,NA
2595,NA,NA,0,NA
2596,NA,NA,0,NA
2597,NA,NA,0,NA
2598,NA,NA,0,NA
2599,NA,NA,0,NA
2600,NA,NA,0,NA
2601,NA,NA,0,NA
2602,NA,NA,0,NA
2603,NA,NA,0,NA
2604,NA,NA,0,NA
2605,NA,NA,0,NA
2606,NA,NA,0,NA
2607,NA,NA,0,NA
2608,NA,NA,0,NA
2609,NA,NA,0,NA
2610,NA,NA,0,NA
2611,NA,NA,0,NA
2612,NA,NA,0,NA
2613,NA,NA,0,NA
2614,NA,NA,0,NA
2615,NA,NA,0,NA
2616,NA,NA,0,NA
2617,NA,NA,0,NA
2618,NA,NA,0,NA
2619,NA,NA,0,NA
2620,NA,NA,0,NA
2620.265278,56.09400177,-156.6809998,0,"1"
2621,NA,NA,0,NA
2621.300833,56.01300049,-156.7810059,0,"A"
2622,NA,NA,0,NA
2622.787778,56.08599854,-156.6869965,0,"A"
2623,NA,NA,0,NA
2624,NA,NA,0,NA
2625,NA,NA,0,NA
2625.876944,56.0870018,-156.6730042,0,"A"
2626,NA,NA,0,NA
2626.526944,56.0870018,-156.6719971,0,"A"
2627,NA,NA,0,NA
2628,NA,NA,0,NA
2629,NA,NA,0,NA
2629.523611,56.08800125,-156.7100067,0,"B"
2630,NA,NA,0,NA
2630.922778,56.11999893,-156.5919952,0,"B"
2631,NA,NA,0,NA
2632,NA,NA,0,NA
2633,NA,NA,0,NA
2633.213611,56.13100052,-156.6629944,0,"B"
2634,NA,NA,0,NA
2635,NA,NA,0,NA
2636,NA,NA,0,NA
2637,NA,NA,0,NA
2638,NA,NA,0,NA
2639,NA,NA,0,NA
2640,NA,NA,0,NA
2641,NA,NA,0,NA
2642,NA,NA,0,NA
2643,NA,NA,0,NA
2644,NA,NA,0,NA
2645,NA,NA,0,NA
2646,NA,NA,0,NA
2647,NA,NA,0,NA
2648,NA,NA,0,NA
2649,NA,NA,0,NA
2650,NA,NA,0,NA
2651,NA,NA,0,NA
2652,NA,NA,0,NA
2653,NA,NA,0,NA
2654,NA,NA,0,NA
2655,NA,NA,0,NA
2656,NA,NA,0,NA
2657,NA,NA,0,NA
2658,NA,NA,0,NA
2659,NA,NA,0,NA
2660,NA,NA,0,NA
2661,NA,NA,0,NA
2662,NA,NA,0,NA
2663,NA,NA,0,NA
2664,NA,NA,0,NA
2665,NA,NA,0,NA
2666,NA,NA,0,NA
2667,NA,NA,0,NA
2668,NA,NA,0.25,NA
2669,NA,NA,0.85,NA
2670,NA,NA,0.45,NA
2670.6425,56.0890007,-156.6779938,0.45,"A"
2671,NA,NA,0.65,NA
2671.782778,56.08100128,-156.6620026,0.65,"B"
2672,NA,NA,1,NA
2673,NA,NA,1,NA
2674,NA,NA,1,NA
2675,NA,NA,0.85,NA
2676,NA,NA,0.55,NA
2677,NA,NA,0.28,NA
2677.198333,56.09000015,-156.6920013,0.28,"A"
2677.767222,56.08599854,-156.6699982,0.28,"3"
2678,NA,NA,0.11,NA
2678.089444,56.0870018,-156.6519928,0.11,"B"
2679,NA,NA,0,NA
2680,NA,NA,0,NA
2681,NA,NA,0,NA
2681.628333,56.08100128,-156.6620026,0,"2"
2682,NA,NA,0,NA
2683,NA,NA,0,NA
2684,NA,NA,0,NA
2685,NA,NA,0,NA
2685.210556,56.0719986,-156.4019928,0,"B"
2686,NA,NA,0,NA
2687,NA,NA,0,NA
2688,NA,NA,0,NA
2689,NA,NA,0,NA
2690,NA,NA,0,NA
2691,NA,NA,0,NA
2692,NA,NA,0,NA
2693,NA,NA,0,NA
2694,NA,NA,0,NA
2695,NA,NA,0,NA
2696,NA,NA,0,NA
2697,NA,NA,0,NA
2698,NA,NA,0,NA
2699,NA,NA,0,NA
2700,NA,NA,0,NA
2701,NA,NA,0,NA
2702,NA,NA,0,NA
2703,NA,NA,0,NA
2704,NA,NA,0,NA
2705,NA,NA,0,NA
2706,NA,NA,0,NA
2707,NA,NA,0,NA
2708,NA,NA,0,NA
2709,NA,NA,0,NA
2710,NA,NA,0,NA
2711,NA,NA,0,NA
2712,NA,NA,0,NA
2713,NA,NA,0,NA
2714,NA,NA,0,NA
2715,NA,NA,0,NA
2716,NA,NA,0,NA
2717,NA,NA,0,NA
2718,NA,NA,0,NA
2719,NA,NA,0,NA
2720,NA,NA,0,NA
2721,NA,NA,0,NA
2722,NA,NA,0,NA
2723,NA,NA,0.2,NA
2724,NA,NA,0.29,NA
2724.326389,56.09400177,-156.6719971,0.29,"1"
2724.838889,56.08300018,-156.6790009,0.29,"3"
2725,NA,NA,1,NA
2726,NA,NA,0.45,NA
2727,NA,NA,0.95,NA
